ID,ProjectTitle,Agency,Office,Date,Keywords,Status,DocumentTitle,DocumentType,Path
EIS-0067,"230-kV International Transmission Line San Diego County, California to Tijuana, Mexico, San Diego Gas and Electric Company",DOE,ERA,1980,Electric Transmission,Completed,EIS-0067: Final Environmental Impact Statement,EIS,DOE_EIS_055/EIS-0067-FEIS.pdf
EIS-0068,Development Policy Options for the Naval Oil Shale Reserves in Colorado,DOE,FE,1982,Petroleum Reserves,Completed,EIS-0068: Final Environmental Impact Statement,EIS,DOE_EIS_056/EIS-0068_FEIS.pdf
EIS-0069,"Solvent Refined Coal-II Demonstration Project, Fort Martin, Monongalia County, West Virginia",DOE,FE,1981,Coal,Completed,EIS-0069-FEIS-volume1.pdf,EIS,DOE_EIS_057/EIS-0069-FEIS-volume1.pdf
EIS-0069,"Solvent Refined Coal-II Demonstration Project, Fort Martin, Monongalia County, West Virginia",DOE,FE,1981,Coal,Completed,EIS-0069-FEIS-volume2.pdf,EIS,DOE_EIS_057/EIS-0069-FEIS-volume2.pdf
EIS-0070,"Mining, Construction and Operation for a Full-size Module at the Anvil Points Oil Shale Facility, Rifle, Garfield County, Colorado",DOE,FE,,Uncategorized,Canceled,EIS-0070: Draft Environmental Impact Statement,EIS,DOE_EIS_058/EIS-0070-DEIS.pdf
EIS-0071,"Memphis Light, Gas and Water Division Industrial Fuels Gas Demonstration Plant, Memphis, Shelby County, Tennessee",DOE,FE,1981,Coal,Completed,EIS-0071: Final Environmental Impact Statement,EIS,DOE_EIS_059/EIS-0071-FEIS.pdf
EIS-0072,"Great Plains Gasification Project, Mercer County, North Dakota",DOE,FE,1980,Coal,Completed,"EIS-0072: Final Environmental Impact Statement, Volume 1",EIS,DOE_EIS_060/EIS-0072-FEIS-volume1.pdf
EIS-0072,"Great Plains Gasification Project, Mercer County, North Dakota",DOE,FE,1980,Coal,Completed,"EIS-0072: Final Environmental Impact Statement, Volume 2",EIS,DOE_EIS_060/EIS-0072-FEIS-volume2.pdf
EIS-0072,"Great Plains Gasification Project, Mercer County, North Dakota",DOE,FE,1980,Coal,Completed,"EIS-0072: Final Environmental Impact Statement, Volume 3",EIS,DOE_EIS_060/EIS-0072-FEIS-volume3.pdf
EIS-0073,"Solvent Refined Coal-I Demonstration Project, Daviess County, Kentucky",DOE,FE,1981,Coal,Completed,EIS-0073-FEIS-volume1.pdf,EIS,DOE_EIS_061/EIS-0073-FEIS-volume1.pdf
EIS-0073,"Solvent Refined Coal-I Demonstration Project, Daviess County, Kentucky",DOE,FE,1981,Coal,Completed,EIS-0073-FEIS-volume2.pdf,EIS,DOE_EIS_061/EIS-0073-FEIS-volume2.pdf
EIS-0074,"Long-Term Management of Defense High-Level Radioactive Wastes Idaho Chemical Processing Plant, Idaho National Engineering Lab, Idaho",DOE,NNSA,,High Level Waste,Canceled,EIS-0074: Draft Environmental Impact Statement,EIS,DOE_EIS_062/EIS-0074-DEIS.pdf
EIS-0075,"Strategic Petroleum Reserve Phase III Development, Texoma and Seaway Group Salt Domes (West Hackberry and Bryan Mound Expansion, Big Hill Development) Cameron Parish, Louisiana, and Brazoria and Jefferson Counties, Texas",DOE,FE,1981,Petroleum Reserves,Completed,EIS-0075-SA-03: Supplement Analysis,EIS,DOE_EIS_063/EIS-0075-SA-03-2014.pdf
EIS-0075,"Strategic Petroleum Reserve Phase III Development, Texoma and Seaway Group Salt Domes (West Hackberry and Bryan Mound Expansion, Big Hill Development) Cameron Parish, Louisiana, and Brazoria and Jefferson Counties, Texas",DOE,FE,1981,Petroleum Reserves,Completed,EIS-0075-SA-02: Supplement Analysis,EIS,DOE_EIS_063/EIS-0075-SA-02-2009.pdf
EIS-0075,"Strategic Petroleum Reserve Phase III Development, Texoma and Seaway Group Salt Domes (West Hackberry and Bryan Mound Expansion, Big Hill Development) Cameron Parish, Louisiana, and Brazoria and Jefferson Counties, Texas",DOE,FE,1981,Petroleum Reserves,Completed,EIS-0075-SA-01: Supplement Analysis,EIS,DOE_EIS_063/EIS-0075-SA-01-2004.pdf
EIS-0075,"Strategic Petroleum Reserve Phase III Development, Texoma and Seaway Group Salt Domes (West Hackberry and Bryan Mound Expansion, Big Hill Development) Cameron Parish, Louisiana, and Brazoria and Jefferson Counties, Texas",DOE,FE,1981,Petroleum Reserves,Completed,EIS-0075: Final Environmental Impact Statement,EIS,DOE_EIS_063/EIS-0075-FEIS-1981.pdf
EIS-0076,Bonneville Power Administration Alumax,DOE,BPA,1981,Electric Transmission,Completed,EIS-0076: Final Environmental Impact Statement,EIS,DOE_EIS_064/EIS-0076-FEIS.pdf
EIS-0077-S,Bonneville Power Administration Crow Butte Slough Crossing,DOE,BPA,1982,Electric Transmission,Completed,EIS-0077-S: Final Supplemental Environmental Impact Statement,EIS,DOE_EIS_065/EIS-0077-FSEIS.pdf
EIS-0078,Jonesboro-Hergett 161-kV Transmission Line,DOE,SWPA,1981,Electric Transmission,Completed,EIS-0078: Final Environmental Impact Statement,EIS,DOE_EIS_066/EIS-0078-FEIS.pdf
EIS-0079,"300-kV International Submarine Transmission Line - Erie, Pennsylvania to Nanticoke, Ontario, Canada General Public Utilities Corporation",DOE,EP,1982,Electric Transmission,On Hold,EIS-0079: Final Environmental Impact Statement,EIS,DOE_EIS_067/EIS-0079-FEIS.pdf
EIS-0080,"Decommissioning of the Shippingport Atomic Power Station, Hanford Site, Richland, Washington",DOE,NE,1982,Remediation,Completed,EIS-0080: Final Environmental Impact Statement,EIS,DOE_EIS_068/EIS-0080-FEIS.pdf
EIS-0081,"Long-Term Management of Liquid High-Level Radioactive Waste Stored at Western New York Nuclear Service Center, West Valley, New York",DOE,NE,1982,High Level Waste,Completed,EIS-0081: Final Environmental Impact Statement,EIS,DOE_EIS_069/EIS-0081-FEIS.pdf
EIS-0082,"Defense Waste Processing Facility, Savannah River Plant",DOE,EM,1982,High Level Waste,Completed,EIS-0082-S2: Amended Record of Decision,EIS,DOE_EIS_070/EIS-0082-S2-AmROD-2006.pdf
EIS-0082,"Defense Waste Processing Facility, Savannah River Plant",DOE,EM,1982,High Level Waste,Completed,EIS-0082-SA-01: Supplement Analysis,EIS,DOE_EIS_070/EIS-0082-SA-01-2006.pdf
EIS-0082,"Defense Waste Processing Facility, Savannah River Plant",DOE,EM,1982,High Level Waste,Completed,EIS-0082-S1: Record of Decision,EIS,DOE_EIS_070/EIS-0082-S1-ROD-1995.pdf
EIS-0082,"Defense Waste Processing Facility, Savannah River Plant",DOE,EM,1982,High Level Waste,Completed,EIS-0082: Record of Decision,EIS,DOE_EIS_070/EIS-0082-S-ROD-1995.pdf
EIS-0082-S1,"Defense Waste Processing Facility, Savannah River Site, Aiken, South Carolina",DOE,EM,1992,High Level Waste,Completed,EIS-0082-S1: Record of Decision,EIS,DOE_EIS_071/EIS-0082-S1-ROD-1995.pdf
EIS-0082-S2,"Savannah River Site Salt Processing, Savannah River Site, Aiken, South Carolina",DOE,EM,2001,High Level Waste,Completed,EIS-0082-S2: Amended Record of Decision,EIS,DOE_EIS_072/EIS-0082-S2-AmROD-2006.pdf
EIS-0082-S2,"Savannah River Site Salt Processing, Savannah River Site, Aiken, South Carolina",DOE,EM,2001,High Level Waste,Completed,EIS-0082-S2: Record of Decision,EIS,DOE_EIS_072/EIS-0082-S2-ROD-2001.pdf
EIS-0082-S2,"Savannah River Site Salt Processing, Savannah River Site, Aiken, South Carolina",DOE,EM,2001,High Level Waste,Completed,EIS-0082-S2: Final Supplemental Environmental Impact Statement,EIS,DOE_EIS_072/EIS-0082-S2-FEIS-2001_0.pdf
EIS-0083,Final Northeast Regional Environmental Impact Statement; The Potential Conversion of Forty-Two Powerplants From Oil to Coal or Alternate Fuels,DOE,ERA,1982,Coal,Completed,EIS-0083: Final Environmental Impact Statement,EIS,DOE_EIS_073/EIS-0083-FEIS.pdf
EIS-0084,"Incineration Facility for Radioactively Contaminated PCBs and Other Wastes, Oak Ridge, Tennessee",DOE,NE,1982,Remediation,Completed,EIS-0084: Final Environmental Impact Statement,EIS,DOE_EIS_074/EIS-0084-FEIS.pdf
EIS-0085-S,"Liquid-Metal Fast Breeder Reactor Program, Supplemental",DOE,NE,1982,Nuclear Energy,Completed,EIS-0085-S: Final Environmental Impact Statement,EIS,DOE_EIS_075/EIS-0085-FSEIS.pdf
EIS-0086,"Conversion to Coal, New England Power Company, Salem Harbor Generating Station Units 1, 2, and 3, Salem, Essex County, Massachusetts",DOE,ERA,1982,Coal,Completed,EIS-0086: Final Environmental Impact Statement,EIS,DOE_EIS_076/EIS-0086-FEIS.pdf
EIS-0089,"PUREX Plant and Uranium Oxide Plant Facilities, Hanford Site, Richland, Washington",DOE,NNSA,1982,DOE Site Operations,Completed,EIS-0089-DEIS.pdf,EIS,DOE_EIS_077/EIS-0089-DEIS.pdf
EIS-0089,"PUREX Plant and Uranium Oxide Plant Facilities, Hanford Site, Richland, Washington",DOE,NNSA,1982,DOE Site Operations,Completed,EIS-0089-Addendum.pdf,EIS,DOE_EIS_077/EIS-0089-Addendum.pdf
EIS-0090,"Fort Peck-Havre Transmission Line Project, Montana",DOE,WAPA,1983,Electric Transmission,Completed,EIS-0090: Final Environmental Impact statement,EIS,DOE_EIS_078/EIS-0090-FEIS.pdf
EIS-0091,Garrison-Spokane 500-kV Transmission Project,DOE,BPA,1983,Electric Transmission,Completed,EIS-0091-FEIS-volume1.pdf,EIS,DOE_EIS_079/EIS-0091-FEIS-volume1.pdf
EIS-0091,Garrison-Spokane 500-kV Transmission Project,DOE,BPA,1983,Electric Transmission,Completed,EIS-0091-FEIS-volume2.pdf,EIS,DOE_EIS_079/EIS-0091-FEIS-volume2.pdf
EIS-0091,Garrison-Spokane 500-kV Transmission Project,DOE,BPA,1983,Electric Transmission,Completed,EIS-0091-DEIS-AppendixD.pdf,EIS,DOE_EIS_079/EIS-0091-DEIS-AppendixD.pdf
EIS-0092,"Conversion to Coal, Holyoke Water Power Company, Mt. Tom Generating Station Unit 1 Holyoke, Hampden County, Massachusetts",DOE,ERA,1983,Coal,Completed,EIS-0092: Final Environmental Impact Statement,EIS,DOE_EIS_080/EIS-0092-FEIS.pdf
EIS-0093,'Bonneville Power Administration''s 1982 Rate Proposal',DOE,BPA,1982,Electric Transmission,Completed,EIS-0093: Final Environmental Impact Statement,EIS,DOE_EIS_081/EIS-0093-FEIS.pdf
EIS-0095,'Bonneville Power Administration''s Expanded Residential Weatherization Program',DOE,BPA,1984,Electric Transmission,Completed,EIS-0095-FEIS-volume1.pdf,EIS,DOE_EIS_082/EIS-0095-FEIS-volume1.pdf
EIS-0095,'Bonneville Power Administration''s Expanded Residential Weatherization Program',DOE,BPA,1984,Electric Transmission,Completed,EIS-0095-FEIS-volume2.pdf,EIS,DOE_EIS_082/EIS-0095-FEIS-volume2.pdf
EIS-0096,"Remedial Actions at the Former Vitro Rare Metals Plant Site, Canonsburg, Washington County, Pennsylvania",DOE,NE,1983,Remediation,Completed,EIS-0096: Final Environmental Impact Statement,EIS,DOE_EIS_083/EIS-0096-FEIS-1983.pdf
EIS-0097,Bonneville Power Administration Transmission Facilities Vegetation Management Program,DOE,BPA,1983,Electric Transmission,Completed,EIS-0097-FEIS.pdf,EIS,DOE_EIS_084/EIS-0097-FEIS.pdf
EIS-0097,Bonneville Power Administration Transmission Facilities Vegetation Management Program,DOE,BPA,1983,Electric Transmission,Completed,EIS-0097-FEIS-Appendices.pdf,EIS,DOE_EIS_084/EIS-0097-FEIS-Appendices.pdf
EIS-0098,"Pantex Plant Site, Amarillo, Texas",DOE,NNSA,1983,DOE Site Operations,Completed,EIS-0098: Final Environmental Impact Statement,EIS,DOE_EIS_085/EIS-0098-FEIS.pdf
EIS-0098,"Pantex Plant Site, Amarillo, Texas",DOE,NNSA,1983,DOE Site Operations,Completed,EIS-0098: Draft Environmental Impact Statement,EIS,DOE_EIS_085/EIS-0098-DEIS.pdf
EIS-0099,"Remedial Actions at the Former Vitro Chemical Company Site, South Salt Lake, Salt Lake County, Utah",DOE,NE,1984,Remediation,Completed,EIS-0099-FEIS-volume1.pdf,EIS,DOE_EIS_086/EIS-0099-FEIS-volume1_0.pdf
EIS-0099,"Remedial Actions at the Former Vitro Chemical Company Site, South Salt Lake, Salt Lake County, Utah",DOE,NE,1984,Remediation,Completed,EIS-0099-FEIS-volume2.pdf,EIS,DOE_EIS_086/EIS-0099-FEIS-volume2.pdf
EIS-0100,"Liberty-Coolidge 230-kV Transmission Line, Arizona",DOE,WAPA,1993,Electric Transmission,Completed,EIS-0100: Final Environmental Impact Statement,EIS,DOE_EIS_087/EIS-0100-FEIS.pdf
EIS-0101,"Thermopolis, Alcova, Casper Transmission Line Project",DOE,WAPA,1984,Electric Transmission,Completed,EIS-0101: Final Environmental Impact Statement,EIS,DOE_EIS_088/EIS-0101-FEIS.pdf
EIS-0102,'Bonneville Power Administration''s 1983 Wholesale Power Rate',DOE,BPA,1983,Electric Transmission,Completed,EIS-0102: Final Environmental Impact Statement,EIS,DOE_EIS_089/EIS-0102-FEIS.pdf
EIS-0103,New England/Hydro-Quebec 450-kV Direct Current Transmission Line Interconnection,DOE,ERA,1984,Electric Transmission,Completed,EIS-0103: Final Environmental Impact Statement,EIS,DOE_EIS_090/EIS-0103-FEIS.pdf
EIS-0103,New England/Hydro-Quebec 450-kV Direct Current Transmission Line Interconnection,DOE,ERA,1984,Electric Transmission,Completed,EIS-0103: Draft Environmental Impact Statement,EIS,DOE_EIS_090/EIS-0103-DEIS.pdf
EIS-0105,"Conversion to Coal, Baltimore Gas & Electric Company, Brandon Shores Generating Station Units 1 and 2, Anne Arundel County, Maryland",DOE,ERA,,Coal,Completed,EIS-0105: Draft Environmental Impact Statement,EIS,DOE_EIS_091/EIS-0105-DEIS.pdf
EIS-0106,"Great Falls-Conrad Transmission Line Project, Montana",DOE,WAPA,1984,Electric Transmission,Completed,EIS-0106: Final Environmental Impact Statement,EIS,DOE_EIS_092/EIS-0106-FEIS.pdf
EIS-0107,Mead-Phoenix +500-kV Direct Current Transmission Line,DOE,WAPA,,Electric Transmission,Completed,EIS-0107: Record of Decision,EIS,DOE_EIS_093/eis-0107-rod-mead-phoenix-500-kv-dc-tl-1990-09_0.pdf
EIS-0107,Mead-Phoenix +500-kV Direct Current Transmission Line,DOE,WAPA,,Electric Transmission,Completed,EIS-0107: Final Environmental Impact Statement,EIS,DOE_EIS_093/eis-0107-rod-mead-phoenix-500-kv-dc-tl-1990-09.pdf
EIS-0109,Long-Term Management of the Existing Radioactive Wastes and Residues at the Niagara Falls Storage Site,DOE,NE,1986,Waste Management,Completed,EIS-0109: Final Environmental Impact Statement,EIS,DOE_EIS_095/EIS-0109-FEIS.pdf
EIS-0110,"Central Waste Disposal Facility for Low-Level Radioactive Waste, Oak Ridge Reservation, Oak Ridge, Tennessee",DOE,NE,,Low Level Waste,Canceled,EIS-0110: Draft Environmental Impact Statement,EIS,DOE_EIS_096/EIS-0110-DEIS.pdf
EIS-0111,"Remedial Actions at the Former Vanadium Corporation of America Uranium Mill Site, Durango, La Plata County, Colorado",DOE,NE,1985,Remediation,Completed,EIS-0111: Final Environmental Impact Statement,EIS,DOE_EIS_097/EIS-0111-FEIS.pdf
EIS-0112,Rifle to San Juan 345-kV Transmission Line and Associated Facilities,DOE,WAPA,1984,Electric Transmission,Completed,EIS-0112: Final Environmental Impact Statement,EIS,DOE_EIS_098/EIS-0112-FEIS.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113: Record of Decision,EIS,DOE_EIS_099/EIS-0113-ROD-1988-Hanford-Defense-Waste.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol1Part1.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol1Part1.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol1Part2.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol1Part2.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol2Part1.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol2Part1.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol2Part2.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol2Part2.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol3Part1.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol3Part1.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol3Part2.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol3Part2.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol4Part1.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol4Part1.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol4Part2.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol4Part2.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol5Part1.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol5Part1.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol5Part2.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol5Part2.pdf
EIS-0113,"Disposal of Hanford Defense High-Level, Transuranic and Tank Waste, Hanford Site, Richland, Washington",DOE,NNSA,1987,High Level Waste,Completed,EIS-0113-FEIS-1987_Vol5Part3.pdf,EIS,DOE_EIS_099/EIS-0113-FEIS-1987_Vol5Part3.pdf
EIS-0114,Fall River/Lower Valley Transmission System Reinforcement,DOE,BPA,1985,Electric Transmission,Completed,EIS-0114: Notice of Availability of the Final Environmental Assessment,EIS,DOE_EIS_100/eia-0114-noa-fall-river-lower-valley-trans-syst-reinforcement-1985-11.pdf
EIS-0114,Fall River/Lower Valley Transmission System Reinforcement,DOE,BPA,1985,Electric Transmission,Completed,EIS-0114: Record of Decision,EIS,DOE_EIS_100/eia-0114-rod-fall-river-lower-valley-trans-syst-reinforcement-1986-03.pdf
EIS-0114,Fall River/Lower Valley Transmission System Reinforcement,DOE,BPA,1985,Electric Transmission,Completed,EIS-0114: Final Environmental Impact Statement,EIS,DOE_EIS_100/EIS-0114-FEIS.pdf
EIS-0114,Fall River/Lower Valley Transmission System Reinforcement,DOE,BPA,1985,Electric Transmission,Completed,EIS-0114: Notice of Intent,EIS,DOE_EIS_100/EIS-0114-NOI_1983-03-23.pdf
EIS-0116,Hayden-Blue River 345 kV Transmission Line Project,DOE,WAPA,1982,Electric Transmission,Completed,EIS-0116-S1: Final Supplemental Environmental Impact Statement,EIS,DOE_EIS_101/EIS-0116-S1-FSEIS.pdf
EIS-0116,Hayden-Blue River 345 kV Transmission Line Project,DOE,WAPA,1982,Electric Transmission,Completed,EIS-0116: Final Environmental Impact Statement,EIS,DOE_EIS_101/EIS-0116-FEIS.pdf
EIS-0116-S1,"Final Supplemental Environmental Impact Statement for the Blue River-Gore Pass portion of the Hayden-Blue River Transmission Line Project, Colorado",DOE,WAPA,,Electric Transmission,Completed,EIS-0116-S1: Final Supplemental Environmental Impact Statement,EIS,DOE_EIS_102/EIS-0116-S1-FSEIS.pdf
EIS-0117,Remedial Action at the Weldon Spring Site,DOE,NE,,Remediation,Canceled,EIS-0117: Notice of Availability of EPA Comments for Draft Environmental Impact Statement,EIS,DOE_EIS_103/eis-0117-epa-comment-availability-notice-remedial-action-weldon-spring-site-1987-05.pdf
EIS-0117,Remedial Action at the Weldon Spring Site,DOE,NE,,Remediation,Canceled,EIS-0117: Draft Environmental Impact Statement,EIS,DOE_EIS_103/eis-0117-deis-remedial-action-weldon-spring-site-1987-03.pdf
EIS-0117,Remedial Action at the Weldon Spring Site,DOE,NE,,Remediation,Canceled,EIS-0117: Notice of Intent,EIS,DOE_EIS_103/eis-0117-noi-remedial-action-weldon-spring-site-1984-03.pdf
EIS-0117,Remedial Action at the Weldon Spring Site,DOE,NE,,Remediation,Canceled,EIS-0117: Notice of Availability of a Draft Environmental Impact Statement,EIS,DOE_EIS_103/eis-0117-doe-deis-noa-remedial-action-weldon-spring-site-1987-03.pdf
EIS-0118,Proposed Eugene-Medford 500-kV Transmission Line,DOE,BPA,1983,Electric Transmission,Completed,EIS-0118: Final Environmental Impact Statment,EIS,DOE_EIS_104/EIS-0118-FEIS.pdf
EIS-0119,"Decommissioning of Eight Surplus Production Reactors at the Hanford Site, Richland, Washington",DOE,EM,1992,Remediation,Completed,EIS-0119: Amended Record of Decision,EIS,DOE_EIS_105/EIS-0119-AmROD-2010.pdf
EIS-0119,"Decommissioning of Eight Surplus Production Reactors at the Hanford Site, Richland, Washington",DOE,EM,1992,Remediation,Completed,EIS-0119-SA-01: Supplement Analysis,EIS,DOE_EIS_105/EIS-0119-SA-01-2010.pdf
EIS-0119,"Decommissioning of Eight Surplus Production Reactors at the Hanford Site, Richland, Washington",DOE,EM,1992,Remediation,Completed,EIS-0119: Record of Decision,EIS,DOE_EIS_105/EIS-0119-ROD-1993.pdf
